,AirlineName,Journey_date,Sources,Destination,Stops,Dept,Arrival,Duration,price
843,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
844,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
845,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
846,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
847,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
848,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
849,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,967"
850,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,967"
851,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,967"
852,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,967"
853,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"16,332"
854,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"10:55",22h 00m,"16,332"
855,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"26,097"
856,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"10:55",22h 00m,"26,097"
857,Go First,"Tue, 2 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"7,197"
858,SpiceJet,"Tue, 2 Nov",Patna,Chennai,Non Stop,10:30,12:40,2h 10m,"7,512"
859,IndiGo,"Tue, 2 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
860,SpiceJet,"Tue, 2 Nov",Patna,Chennai,Non Stop,21:40,"00:25",2h 45m,"7,512"
861,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,512"
862,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
863,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
864,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
865,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
866,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
867,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
868,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
869,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
870,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"7,512"
871,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
872,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
873,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
874,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
875,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
876,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
877,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
878,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
879,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
880,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
881,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
882,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
883,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
884,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,01:40,11:15,9h 35m,"7,512"
885,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,22:40,"08:20",9h 40m,"7,512"
886,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,02:05,12:00,9h 55m,"7,512"
887,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
888,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
889,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
890,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
891,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
892,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
893,SpiceJet,"Tue, 2 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
894,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"9,300"
895,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"9,300"
896,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"9,449"
897,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"9,449"
898,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,01:30,11:25,9h 55m,"9,449"
899,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"9,878"
900,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"9,878"
901,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,878"
902,IndiGo,"Tue, 2 Nov",Patna,Chennai,1 Stop,16:20,21:25,5h 05m,"10,095"
903,Vistara,"Tue, 2 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
904,Vistara,"Tue, 2 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"11,139"
905,Vistara,"Tue, 2 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"11,139"
906,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"11,568"
907,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,15:00,"07:20",16h 20m,"11,607"
908,Vistara,"Tue, 2 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"11,719"
909,Air India,"Tue, 2 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"12,881"
910,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"14,829"
911,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),15:00,"12:40",21h 40m,"14,865"
912,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
913,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
914,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
915,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
916,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
917,Vistara,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
918,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),15:00,"08:55",17h 55m,"15,443"
919,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"16,332"
920,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"16,332"
921,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"16,332"
922,Air India,"Tue, 2 Nov",Patna,Chennai,2 Stop(s),15:00,"08:55",17h 55m,"29,772"
923,Go First,"Wed, 3 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"7,197"
924,IndiGo,"Wed, 3 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
925,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,512"
926,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"00:05",4h 55m,"7,512"
927,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
928,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
929,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
930,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
931,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
932,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
933,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
934,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
935,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"02:15",7h 05m,"7,512"
936,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
937,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"7,512"
938,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
939,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
940,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
941,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,16:20,"00:05",7h 45m,"7,512"
942,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
943,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
944,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
945,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
946,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
947,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
948,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,08:55,17:20,8h 25m,"7,512"
949,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
950,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
951,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
952,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
953,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
954,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
955,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
956,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
957,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
958,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
959,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
960,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
961,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"9,300"
962,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"9,300"
963,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"9,300"
964,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"9,300"
965,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,300"
966,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,13:10,19:25,6h 15m,"9,449"
967,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"9,878"
968,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
969,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"10,514"
970,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"10,692"
971,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"11,568"
972,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
973,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
974,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
975,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"15,799"
976,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
977,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
978,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
979,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
980,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
981,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
982,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
983,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
984,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
985,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
986,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,874"
987,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"16,387"
988,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"16,387"
989,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"16,387"
990,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"16,387"
991,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"16,387"
992,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"16,387"
993,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"17,029"
994,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"17,353"
995,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"17,353"
996,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"17,353"
997,Air India,"Wed, 3 Nov",Patna,Chennai,3 Stop(s),12:55,"10:55",22h 00m,"17,592"
998,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"10:10",23h 40m,"18,991"
999,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"19,902"
1000,Air India,"Wed, 3 Nov",Patna,Chennai,3 Stop(s),12:55,"07:20",18h 25m,"19,902"
1001,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"22,002"
1002,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,197"
1003,Go First,"Wed, 3 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"7,197"
1004,IndiGo,"Wed, 3 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1005,SpiceJet,"Wed, 3 Nov",Patna,Chennai,Non Stop,21:40,"00:25",2h 45m,"7,512"
1006,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:30,14:25,3h 55m,"7,512"
1007,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1008,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1009,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
1010,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
1011,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
1012,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1013,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1014,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1015,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
1016,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"7,512"
1017,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1018,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
1019,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1020,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1021,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
1022,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
1023,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
1024,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1025,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1026,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
1027,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
1028,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
1029,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
1030,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
1031,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,01:40,11:15,9h 35m,"7,512"
1032,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,22:40,"08:20",9h 40m,"7,512"
1033,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,02:05,12:00,9h 55m,"7,512"
1034,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
1035,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
1036,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1037,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
1038,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
1039,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
1040,SpiceJet,"Wed, 3 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
1041,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"9,300"
1042,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"9,300"
1043,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"9,300"
1044,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,300"
1045,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,01:30,11:25,9h 55m,"9,449"
1046,IndiGo,"Wed, 3 Nov",Patna,Chennai,1 Stop,16:20,21:25,5h 05m,"10,095"
1047,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
1048,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"10,514"
1049,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"10,692"
1050,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"10,802"
1051,Air India,"Wed, 3 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"10,802"
1052,Vistara,"Wed, 3 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"11,139"
1053,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
1054,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
1055,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
1056,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),15:00,"12:40",21h 40m,"14,865"
1057,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),15:00,"12:40",21h 40m,"14,865"
1058,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),15:00,"23:35",32h 35m,"14,865"
1059,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),15:00,"23:35",32h 35m,"14,865"
1060,Air India,"Wed, 3 Nov",Patna,Chennai,3 Stop(s),15:00,"23:35",32h 35m,"15,443"
1061,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1062,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1063,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1064,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),15:00,"08:55",17h 55m,"16,367"
1065,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),15:00,"08:55",17h 55m,"16,367"
1066,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"16,387"
1067,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,504"
1068,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,353"
1069,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,353"
1070,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,353"
1071,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,353"
1072,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"18,289"
1073,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"18,823"
1074,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"18,823"
1075,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"22:45",36h 15m,"18,823"
1076,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"22:45",36h 15m,"18,823"
1077,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"22:45",36h 15m,"18,823"
1078,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"10:10",23h 40m,"18,991"
1079,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"20:15",33h 45m,"19,495"
1080,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"20:15",33h 45m,"19,495"
1081,Air India,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:55,"08:55",22h 00m,"20,007"
1082,Vistara,"Wed, 3 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"20,217"
1083,SpiceJet,"Fri, 5 Nov",Patna,Chennai,Non Stop,10:30,12:40,2h 10m,"7,512"
1084,IndiGo,"Fri, 5 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1085,SpiceJet,"Fri, 5 Nov",Patna,Chennai,Non Stop,21:40,"00:25",2h 45m,"7,512"
1086,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,512"
1087,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1088,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1089,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
1090,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
